[85, 90] ; [127, 136]
[96, 104] ; [168, 171]
[3, 9] ; [22, 25]
[0, 6] ; [54, 58]
[2, 12] ; [114, 119]
[9, 16] ; [19, 21]
[24, 29] ; [33, 37]
[3, 5] ; [12, 24]
[91, 97] ; [107, 113]
[0, 11] ; [67, 71]
[0, 5] ; [14, 20]
[177, 180] ; [181, 193]
[29, 33] ; [34, 45]
[4, 8] ; [12, 19]
[20, 26] ; [11, 17]
[0, 4] ; [29, 37]
[11, 17] ; [22, 24]
[60, 65] ; [0, 7]
[0, 3] ; [44, 46]
[15, 21] ; [-1, 17]
[5, 11] ; [39, 43]
[30, 39] ; [92, 94]
[3, 8] ; [74, 79]
[0, 10] ; [55, 63]
[4, 9] ; [16, 18]
[6, 12] ; [41, 44]
[13, 17] ; [92, 95]
[8, 12] ; [17, 28]
[74, 83] ; [156, 158]
[6, 9] ; [36, 40]
[0, 6] ; [89, 93]
[0, 4] ; [46, 51]
[13, 16] ; [50, 56]
[34, 41] ; [65, 73]
[0, 2] ; [32, 37]
[0, 6] ; [39, 41]
[18, 22] ; [119, 123]
[22, 27] ; [75, 79]
[0, 5] ; [41, 45]
[9, 14] ; [77, 84]
[26, 29] ; [12, 19]
[7, 14] ; [65, 68]
[2, 7] ; [13, 23]
[49, 52] ; [21, 48]
[0, 9] ; [36, 40]
[0, 6] ; [3, 4]
[0, 3] ; [34, 38]
[0, 6] ; [15, 20]
[92, 97] ; [98, 101]
[41, 46] ; [47, 49]
[0, 4] ; [5, 13]
[0, 2] ; [46, 48]
[0, 9] ; [96, 100]
[13, 16] ; [0, 4]
[121, 125] ; [126, 138]
[0, 3] ; [9, 14]
[16, 21] ; [22, 25]
[4, 14] ; [121, 128]
[0, 4] ; [18, 21]
[195, 198] ; [199, 210]
[0, 10] ; [93, 95]
[7, 14] ; [80, 89]
[14, 16] ; [26, 32]
[0, 6] ; [60, 64]
[40, 43] ; [15, 18]
[2, 10] ; [13, 15]
[0, 7] ; [54, 56]
[9, 18] ; [26, 35]
[6, 10] ; [47, 49]
[2, 9] ; [71, 81]
[77, 83] ; [134, 140]
[2, 4] ; [66, 68]
[0, 10] ; [29, 33]
[20, 25] ; [94, 98]
[80, 85] ; [141, 147]
[9, 15] ; [69, 75]
[0, 7] ; [37, 39]
[0, 5] ; [77, 79]
[24, 29] ; [2, 5]
[2, 7] ; [73, 77]
[0, 5] ; [6, 9]
[0, 7] ; [39, 42]
[28, 32] ; [7, 15]
[1, 4] ; [15, 17]
[98, 103] ; [66, 76]
[0, 2] ; [47, 53]
[0, 6] ; [61, 69]
[0, 7] ; [54, 56]
[2, 6] ; [20, 22]
[15, 21] ; [46, 50]
[25, 30] ; [88, 90]
[0, 3] ; [28, 32]
[0, 3] ; [7, 11]
[9, 12] ; [56, 60]
[7, 13] ; [0, 3]
[8, 11] ; [129, 133]
[5, 11] ; [12, 14]
[3, 11] ; [97, 101]
[-1, 18] ; [33, 37]
[43, 48] ; [26, 36]
[13, 18] ; [89, 95]
[4, 9] ; [43, 48]
[57, 60] ; [66, 77]
[3, 11] ; [95, 98]
[0, 7] ; [44, 46]
[0, 5] ; [6, 9]
[0, 5] ; [49, 57]
[0, 2] ; [30, 37]
[0, 2] ; [52, 57]
[0, 6] ; [11, 18]
[18, 21] ; [25, 28]
[3, 8] ; [182, 184]
[52, 55] ; [118, 124]
[23, 31] ; [40, 42]
[0, 9] ; [37, 45]
[0, 4] ; [70, 74]
[10, 15] ; [50, 54]
[0, 2] ; [33, 39]
[0, 3] ; [59, 61]
[0, 4] ; [-1, 17]
[31, 35] ; [56, 62]
[0, 6] ; [73, 82]
[7, 13] ; [14, 19]
[14, 23] ; [76, 78]
[51, 55] ; [79, 82]
[33, 35] ; [67, 70]
[0, 3] ; [20, 23]
[0, 5] ; [56, 66]
[0, 2] ; [38, 47]
[0, 2] ; [-1, 17]
[0, 5] ; [21, 23]
[0, 3] ; [30, 35]
[0, 5] ; [31, 35]
[11, 15] ; [96, 100]
[7, 11] ; [34, 36]
[21, 32] ; [11, 17]
[4, 10] ; [75, 79]
[0, 10] ; [57, 65]
[0, 7] ; [43, 50]
[11, 18] ; [25, 34]
[6, 10] ; [147, 151]
[0, 2] ; [25, 29]
[26, 28] ; [83, 95]
[0, 3] ; [106, 111]
[3, 7] ; [48, 57]
[0, 4] ; [13, 23]
[4, 9] ; [70, 74]
[19, 21] ; [120, 123]
[25, 27] ; [7, 13]
[0, 2] ; [112, 128]
[0, 6] ; [33, 35]
[0, 11] ; [98, 110]
[18, 21] ; [0, 5]
[0, 8] ; [10, 19]
[4, 12] ; [166, 170]
[0, 10] ; [100, 108]
[0, 6] ; [38, 43]
[2, 5] ; [51, 55]
[1, 6] ; [25, 29]
[3, 11] ; [20, 49]
[71, 73] ; [44, 53]
[2, 7] ; [82, 87]
[0, 7] ; [11, 17]
[0, 8] ; [64, 67]
[35, 38] ; [100, 104]
[0, 3] ; [34, 36]
[2, 10] ; [114, 118]
[0, 6] ; [38, 42]
[0, 5] ; [84, 88]
[0, 3] ; [19, 27]
[0, 3] ; [36, 38]
[52, 56] ; [38, 44]
[0, 1] ; [39, 42]
[2, 5] ; [50, 60]
[19, 24] ; [68, 72]
[0, 3] ; [34, 40]
[0, 4] ; [93, 97]
[0, 5] ; [33, 40]
[0, 5] ; [40, 57]
[0, 2] ; [6, 13]
[0, 5] ; [38, 41]
[0, 9] ; [39, 43]
[0, 6] ; [12, 14]
[0, 6] ; [16, 19]
[0, 5] ; [11, 17]
[57, 63] ; [84, 86]
[84, 89] ; [91, 95]
[0, 6] ; [18, 22]
[0, 3] ; [13, 17]
[44, 50] ; [17, 20]
[0, 3] ; [15, 19]
[18, 23] ; [187, 191]
[3, 8] ; [94, 99]
[0, 5] ; [48, 52]
[3, 11] ; [20, 48]
[0, 3] ; [11, 23]
[0, 4] ; [43, 52]
[0, 6] ; [87, 96]
[0, 9] ; [45, 47]
[0, 6] ; [35, 39]
[0, 5] ; [13, 19]
[4, 9] ; [16, 22]
[0, 3] ; [11, 15]
[0, 10] ; [90, 98]
[80, 86] ; [101, 104]
[3, 10] ; [73, 82]
[0, 5] ; [16, 26]
[8, 13] ; [42, 47]
[52, 61] ; [20, 22]
[2, 9] ; [41, 45]
[7, 11] ; [70, 72]
[29, 32] ; [63, 68]
[69, 76] ; [54, 56]
[6, 9] ; [36, 38]
[3, 7] ; [133, 137]
[3, 9] ; [16, 21]
[0, 3] ; [-1, 17]
[28, 31] ; [124, 129]
[0, 7] ; [56, 60]
[11, 17] ; [18, 26]
[7, 16] ; [115, 118]
[0, 5] ; [37, 39]
[4, 12] ; [113, 118]
[7, 11] ; [107, 110]
[8, 10] ; [72, 76]
[0, 2] ; [46, 54]
[3, 9] ; [115, 122]
[23, 31] ; [32, 35]
[0, 5] ; [27, 32]
[24, 30] ; [50, 56]
[0, 10] ; [11, 15]
[0, 4] ; [53, 56]
[2, 6] ; [64, 66]
[3, 9] ; [72, 74]
[5, 8] ; [32, 36]
[5, 8] ; [16, 19]
[0, 7] ; [55, 62]
[0, 6] ; [101, 105]
[54, 59] ; [89, 94]
[0, 5] ; [52, 56]
[0, 5] ; [126, 128]
[0, 5] ; [30, 33]
[7, 11] ; [23, 31]
[50, 54] ; [70, 75]
[67, 71] ; [13, 17]
[0, 5] ; [34, 38]
[0, 8] ; [34, 40]
[0, 5] ; [33, 46]
[4, 7] ; [88, 91]
[0, 6] ; [127, 132]
[0, 10] ; [82, 84]
[0, 4] ; [36, 41]
[55, 62] ; [87, 92]
[7, 13] ; [40, 44]
[109, 119] ; [99, 109]
[31, 33] ; [7, 10]
[0, 8] ; [65, 68]
[0, 2] ; [30, 32]
[0, 9] ; [165, 171]
[82, 91] ; [101, 104]
[2, 4] ; [11, 18]
[48, 57] ; [81, 85]
[0, 5] ; [22, 25]
[3, 12] ; [56, 59]
[34, 37] ; [85, 87]
[0, 4] ; [17, 20]
[40, 43] ; [94, 96]
[25, 28] ; [48, 57]
[0, 6] ; [10, 13]
[-1, 18] ; [13, 18]
[0, 8] ; [11, 13]
[0, 4] ; [40, 43]
[0, 4] ; [42, 49]
[155, 160] ; [228, 230]
[2, 11] ; [86, 93]
[26, 32] ; [46, 52]
[7, 14] ; [27, 36]
[3, 16] ; [9, 16]
[0, 10] ; [155, 157]
[16, 21] ; [170, 172]
[9, 15] ; [45, 54]
[53, 56] ; [78, 84]
[28, 30] ; [16, 20]
[6, 8] ; [61, 66]
[15, 20] ; [26, 43]
[63, 72] ; [73, 100]
[0, 2] ; [25, 32]
[2, 8] ; [97, 98]
[36, 42] ; [99, 108]
[9, 11] ; [65, 69]
[70, 74] ; [112, 116]
[0, 2] ; [31, 35]
[0, 3] ; [12, 14]
[0, 3] ; [11, 18]
[18, 25] ; [30, 34]
[32, 42] ; [-1, 17]
[0, 6] ; [98, 102]
[24, 30] ; [87, 89]
[0, 5] ; [46, 53]
[0, 2] ; [6, 9]
[26, 28] ; [87, 93]
[0, 5] ; [21, 24]
[0, 5] ; [13, 24]
[0, 6] ; [16, 20]
[68, 70] ; [68, 70]
[8, 13] ; [98, 101]
[4, 9] ; [41, 43]
[2, 10] ; [80, 90]
[2, 8] ; [18, 22]
[0, 5] ; [25, 31]
[13, 18] ; [0, 5]
[14, 19] ; [69, 82]
[0, 9] ; [20, 25]
[0, 3] ; [7, 15]
[7, 12] ; [19, 27]
[2, 6] ; [20, 22]
[15, 20] ; [184, 190]
[0, 10] ; [39, 46]
[0, 6] ; [26, 28]
[0, 5] ; [72, 76]
[0, 2] ; [42, 46]
[9, 14] ; [138, 145]
[0, 2] ; [42, 46]
[2, 5] ; [7, 12]
[9, 15] ; [59, 61]
[0, 2] ; [6, 10]
[7, 14] ; [57, 63]
[0, 6] ; [10, 12]
[0, 2] ; [19, 24]
[9, 14] ; [0, 7]
[14, 23] ; [110, 115]
[27, 35] ; [97, 100]
[0, 2] ; [3, 10]
[38, 48] ; [75, 77]
[0, 5] ; [67, 72]
[0, 4] ; [85, 88]
[9, 15] ; [59, 61]
[0, 4] ; [93, 96]
[0, 6] ; [64, 69]
[7, 13] ; [30, 35]
[0, 4] ; [25, 33]
[0, 5] ; [9, 13]
[0, 5] ; [7, 10]
[3, 13] ; [60, 65]
[35, 37] ; [19, 21]
[3, 11] ; [51, 55]
[27, 31] ; [35, 37]
[1, 9] ; [60, 66]
[4, 9] ; [39, 41]
[0, 6] ; [26, 31]
[8, 13] ; [32, 35]
[7, 15] ; [101, 103]
[0, 2] ; [6, 10]
[6, 14] ; [21, 27]
[0, 3] ; [7, 10]
[3, 9] ; [163, 171]
[7, 12] ; [0, 3]
[0, 3] ; [41, 48]
[0, 5] ; [45, 49]
[78, 80] ; [45, 47]
[6, 10] ; [95, 97]
[19, 27] ; [28, 31]
[16, 24] ; [61, 64]
[46, 51] ; [98, 100]
[16, 20] ; [1, 9]
[61, 69] ; [73, 78]
[0, 7] ; [8, 32]
[17, 32] ; [6, 10]
[0, 5] ; [9, 12]
[0, 5] ; [-1, 17]
[0, 8] ; [38, 42]
[0, 5] ; [18, 21]
[3, 7] ; [69, 75]
[0, 6] ; [7, 12]
[7, 10] ; [42, 62]
[2, 5] ; [25, 27]
[3, 9] ; [19, 24]
[26, 32] ; [46, 52]
[84, 89] ; [122, 127]
[0, 6] ; [14, 19]
[5, 10] ; [38, 43]
[16, 21] ; [30, 32]
[0, 5] ; [37, 46]
[0, 4] ; [18, 20]
[3, 7] ; [79, 81]
[9, 14] ; [67, 72]
[0, 6] ; [14, 19]
[15, 21] ; [53, 57]
[6, 9] ; [98, 107]
[0, 4] ; [10, 13]
[7, 12] ; [29, 36]
[0, 7] ; [-1, 17]
[32, 35] ; [56, 67]
[0, 5] ; [104, 107]
[0, 3] ; [30, 35]
[2, 8] ; [26, 36]
[36, 40] ; [50, 59]
[2, 4] ; [55, 60]
[0, 5] ; [62, 66]
[0, 5] ; [14, 18]
[0, 7] ; [8, 12]
[0, 3] ; [5, 13]
[10, 12] ; [110, 119]
[79, 83] ; [63, 67]
[4, 10] ; [77, 87]
[0, 7] ; [61, 65]
[11, 18] ; [48, 55]
[0, 6] ; [26, 29]
[0, 6] ; [60, 66]
[15, 24] ; [51, 55]
[0, 4] ; [7, 12]
[10, 18] ; [34, 37]
[57, 62] ; [64, 68]
[13, 18] ; [39, 44]
[22, 25] ; [17, 21]
[4, 7] ; [90, 93]
[8, 12] ; [-1, 17]
[0, 5] ; [20, 26]
[39, 44] ; [56, 65]
[0, 3] ; [6, 8]
[-1, 18] ; [96, 100]
[8, 17] ; [18, 42]
[19, 24] ; [7, 15]
[0, 9] ; [49, 56]
[27, 32] ; [48, 59]
[0, 5] ; [23, 25]
[0, 3] ; [42, 47]
[0, 3] ; [9, 22]
[0, 2] ; [23, 27]
[6, 8] ; [4, 6]
[32, 35] ; [13, 15]
[0, 5] ; [9, 15]
[0, 5] ; [20, 24]
[76, 78] ; [58, 61]
[20, 28] ; [74, 79]
[9, 14] ; [91, 95]
[0, 5] ; [26, 36]
[20, 22] ; [9, 11]
[26, 31] ; [-1, 17]
[0, 3] ; [40, 43]
[3, 8] ; [129, 133]
[20, 25] ; [32, 35]
[0, 4] ; [10, 13]
[5, 10] ; [195, 200]
[13, 18] ; [42, 44]
[0, 6] ; [10, 15]
[3, 8] ; [140, 142]
[2, 10] ; [46, 59]
[0, 3] ; [9, 11]
[33, 37] ; [76, 81]
[0, 5] ; [150, 152]
[0, 2] ; [43, 46]
[3, 6] ; [43, 46]
[5, 19] ; [32, 38]
[3, 5] ; [15, 21]
[23, 25] ; [14, 21]
[0, 5] ; [9, 16]
[4, 9] ; [158, 166]
[135, 139] ; [88, 98]
[0, 4] ; [10, 16]
[38, 40] ; [88, 93]
[4, 7] ; [73, 75]
[0, 9] ; [15, 19]
[0, 5] ; [26, 30]
[0, 2] ; [9, 11]
[18, 21] ; [43, 47]
[19, 26] ; [27, 33]
[7, 14] ; [16, 18]
[53, 58] ; [14, 17]
[0, 2] ; [3, 8]
[2, 12] ; [56, 66]
[0, 10] ; [11, 34]
[64, 70] ; [31, 35]
[50, 55] ; [66, 71]
[9, 14] ; [73, 81]
[17, 20] ; [62, 66]
[0, 5] ; [26, 32]
[-1, 18] ; [25, 32]
[3, 8] ; [48, 72]
[0, 4] ; [14, 23]
[32, 39] ; [18, 21]
[0, 3] ; [39, 41]
[0, 3] ; [12, 19]
[2, 7] ; [83, 88]
[17, 19] ; [2, 8]
[0, 5] ; [9, 13]
[4, 6] ; [88, 92]
[0, 8] ; [11, 14]
[0, 4] ; [43, 52]
[0, 5] ; [47, 52]
[0, 2] ; [8, 17]
[25, 32] ; [18, 22]
[0, 8] ; [89, 98]
[139, 156] ; [157, 160]
[15, 19] ; [22, 29]
[0, 7] ; [28, 30]
[2, 11] ; [53, 55]
[3, 5] ; [72, 76]
[0, 3] ; [17, 19]
[0, 5] ; [23, 30]
[0, 3] ; [95, 101]
[23, 26] ; [257, 260]
[13, 21] ; [58, 68]
[3, 11] ; [12, 26]
[36, 42] ; [90, 94]
[25, 29] ; [57, 61]
[7, 13] ; [54, 57]
[6, 12] ; [50, 56]
[7, 11] ; [35, 39]
[0, 3] ; [15, 20]
[39, 45] ; [112, 118]
[0, 6] ; [49, 56]
[2, 10] ; [16, 18]
[25, 27] ; [29, 32]
[4, 10] ; [38, 47]
[0, 3] ; [51, 55]
[0, 3] ; [6, 12]
[4, 8] ; [33, 36]
[0, 7] ; [57, 62]
[0, 3] ; [21, 25]
[3, 10] ; [11, 14]
[0, 4] ; [8, 11]
[0, 3] ; [115, 121]
[13, 16] ; [29, 36]
[78, 80] ; [34, 38]
[43, 45] ; [51, 57]
[0, 5] ; [13, 17]
[6, 9] ; [84, 87]
[81, 86] ; [109, 118]
[0, 4] ; [10, 14]
[0, 5] ; [16, 23]
[19, 23] ; [53, 59]
[3, 6] ; [100, 111]
[3, 7] ; [18, 22]
[0, 4] ; [46, 49]
[34, 38] ; [0, 7]
[13, 17] ; [62, 76]
[9, 15] ; [47, 50]
[0, 3] ; [7, 11]
[4, 11] ; [14, 21]
[0, 10] ; [37, 41]
[13, 17] ; [42, 49]
[0, 5] ; [23, 25]
[3, 11] ; [20, 56]
[40, 45] ; [46, 66]
[6, 10] ; [25, 29]
[7, 9] ; [94, 97]
[13, 15] ; [32, 35]
[4, 10] ; [27, 34]
[0, 4] ; [82, 87]
[32, 36] ; [22, 29]
[10, 13] ; [55, 61]
[0, 6] ; [19, 22]
[0, 8] ; [45, 51]
[11, 15] ; [16, 27]
[0, 7] ; [90, 96]
[115, 118] ; [144, 151]
[11, 16] ; [57, 65]
[0, 4] ; [50, 59]
[0, 5] ; [36, 43]
[3, 6] ; [33, 41]
[40, 46] ; [59, 62]
[11, 16] ; [101, 108]
[94, 97] ; [62, 75]
[0, 6] ; [48, 52]
[0, 6] ; [28, 32]
[3, 7] ; [63, 71]
[0, 3] ; [5, 10]
[12, 17] ; [20, 24]
[0, 6] ; [10, 12]
[30, 32] ; [62, 64]
[0, 5] ; [19, 24]
[0, 2] ; [32, 36]
[0, 4] ; [37, 41]
[0, 3] ; [20, 29]
[0, 5] ; [11, 13]
[12, 17] ; [30, 35]
[0, 7] ; [31, 34]
[2, 9] ; [53, 62]
[20, 26] ; [79, 82]
[0, 5] ; [31, 36]
[0, 7] ; [49, 53]
[14, 18] ; [40, 48]
[37, 46] ; [70, 72]
[0, 2] ; [75, 82]
[36, 39] ; [30, 33]
[54, 61] ; [35, 40]
[0, 4] ; [36, 42]
[57, 61] ; [27, 30]
[35, 40] ; [7, 10]
[4, 6] ; [38, 42]
[9, 13] ; [58, 62]
[0, 5] ; [27, 31]
[0, 6] ; [10, 15]
[0, 5] ; [79, 84]
[2, 8] ; [52, 56]
[0, 8] ; [58, 67]
[0, 4] ; [11, 12]
[0, 4] ; [121, 126]
[88, 107] ; [108, 110]
[0, 3] ; [13, 19]
[2, 8] ; [2, 5]
[0, 3] ; [27, 32]
[0, 5] ; [59, 65]
[79, 84] ; [88, 92]
[37, 41] ; [115, 118]
[3, 10] ; [31, 41]
[27, 37] ; [110, 112]
[3, 10] ; [140, 144]
[17, 22] ; [94, 104]
[17, 22] ; [31, 33]
[0, 8] ; [103, 106]
[51, 59] ; [152, 156]
[55, 57] ; [78, 84]
[0, 9] ; [14, 24]
[2, 5] ; [21, 27]
[0, 6] ; [40, 44]
[10, 15] ; [15, 17]
[0, 4] ; [63, 66]
[0, 6] ; [31, 39]
[0, 8] ; [40, 58]
[0, 4] ; [22, 29]
[37, 39] ; [18, 27]
[2, 5] ; [50, 52]
[0, 7] ; [-1, 17]
[13, 15] ; [93, 97]
[0, 6] ; [38, 44]
[0, 6] ; [10, 12]
[15, 23] ; [176, 182]
[3, 7] ; [14, 33]
[133, 141] ; [-1, 17]
[0, 6] ; [73, 82]
[9, 15] ; [72, 76]
[3, 7] ; [12, 26]
[4, 8] ; [9, 15]
[0, 2] ; [28, 31]
[0, 10] ; [100, 108]
[0, 6] ; [52, 55]
[0, 3] ; [59, 61]
[3, 5] ; [51, 54]
[141, 143] ; [64, 66]
[3, 7] ; [172, 174]
[61, 68] ; [85, 87]
[0, 9] ; [13, 15]
[3, 7] ; [12, 23]
[0, 4] ; [12, 16]
[20, 25] ; [9, 13]
[0, 3] ; [30, 34]
[8, 11] ; [20, 22]
[3, 6] ; [80, 83]
[39, 44] ; [57, 62]
[134, 139] ; [92, 98]
[0, 2] ; [52, 59]
[3, 10] ; [108, 110]
[13, 15] ; [10, 12]
[0, 3] ; [7, 13]
[0, 6] ; [8, 10]
[12, 19] ; [41, 47]
[32, 36] ; [0, 4]
[91, 94] ; [-1, 17]
[13, 18] ; [142, 149]
[3, 6] ; [10, 20]
[166, 169] ; [90, 94]
[6, 10] ; [90, 92]
[2, 9] ; [161, 164]
[0, 8] ; [9, 18]
[6, 12] ; [56, 61]
[-1, 18] ; [31, 33]
[9, 17] ; [52, 58]
[3, 9] ; [93, 96]
[0, 8] ; [33, 42]
[54, 64] ; [65, 68]
[49, 60] ; [61, 64]
[10, 12] ; [45, 49]
[0, 6] ; [50, 59]
[0, 3] ; [10, 15]
[5, 8] ; [77, 79]
[2, 7] ; [58, 61]
[216, 219] ; [242, 246]
[0, 7] ; [32, 34]
[0, 3] ; [51, 57]
[0, 10] ; [22, 27]
[34, 39] ; [44, 46]
[0, 5] ; [37, 45]
[11, 15] ; [18, 22]
[43, 51] ; [23, 28]
[6, 11] ; [192, 195]
[11, 48] ; [52, 60]
[57, 62] ; [49, 52]
[3, 9] ; [62, 66]
[10, 16] ; [5, 9]
[0, 7] ; [92, 98]
[205, 211] ; [212, 228]
[33, 37] ; [64, 66]
[0, 3] ; [22, 26]
[0, 5] ; [81, 87]
[0, 6] ; [28, 31]
[0, 5] ; [17, 24]
[0, 10] ; [11, 14]
[0, 2] ; [39, 55]
[-1, 18] ; [73, 80]
[0, 2] ; [15, 17]
[2, 9] ; [37, 39]
[0, 6] ; [26, 30]
[39, 45] ; [15, 19]
[0, 2] ; [22, 26]
[2, 12] ; [59, 68]
[8, 12] ; [67, 71]
[8, 12] ; [20, 22]
[40, 43] ; [8, 14]
[4, 9] ; [38, 40]
[6, 8] ; [31, 33]
[50, 58] ; [30, 33]
[58, 60] ; [2, 6]
[6, 11] ; [50, 52]
[6, 9] ; [14, 16]
[0, 2] ; [4, 8]
[0, 5] ; [18, 22]
[0, 10] ; [96, 98]
[86, 92] ; [70, 75]
[0, 6] ; [23, 27]
[0, 4] ; [57, 62]
[0, 7] ; [-1, 17]
[0, 4] ; [21, 26]
[0, 4] ; [19, 23]
[46, 51] ; [75, 77]
[0, 2] ; [77, 80]
[0, 6] ; [14, 19]
[-1, 18] ; [0, 4]
[0, 5] ; [20, 25]
[64, 73] ; [162, 172]
[114, 117] ; [43, 50]
[3, 9] ; [22, 39]
[0, 2] ; [3, 5]
[0, 5] ; [8, 14]
[0, 10] ; [93, 95]
[0, 6] ; [7, 16]
[0, 2] ; [19, 21]
[6, 11] ; [68, 70]
[64, 67] ; [102, 106]
[0, 7] ; [21, 26]
[0, 8] ; [40, 45]
[3, 9] ; [119, 127]
[0, 7] ; [147, 151]
[8, 10] ; [39, 43]
[8, 11] ; [39, 45]
[10, 13] ; [15, 25]
[3, 7] ; [17, 19]
[59, 65] ; [23, 27]
[0, 9] ; [34, 36]
[53, 55] ; [74, 79]
[45, 48] ; [91, 95]
[9, 14] ; [38, 44]
[0, 3] ; [53, 61]
[12, 14] ; [36, 42]
[94, 99] ; [110, 112]
[3, 8] ; [46, 48]
[0, 8] ; [11, 17]
[3, 8] ; [98, 101]
[0, 6] ; [60, 64]
[2, 5] ; [20, 22]
[6, 11] ; [35, 37]
[0, 6] ; [52, 54]
[0, 6] ; [-1, 17]
[2, 7] ; [91, 93]
[0, 7] ; [82, 91]
[2, 7] ; [36, 43]
[20, 25] ; [3, 5]
[34, 41] ; [65, 73]
[0, 10] ; [30, 34]
[0, 6] ; [9, 12]
[0, 3] ; [13, 18]
[0, 6] ; [30, 32]
[0, 3] ; [23, 29]
[0, 6] ; [7, 9]
[50, 54] ; [58, 63]
[3, 9] ; [35, 39]
[0, 3] ; [22, 26]
[0, 3] ; [23, 28]
[0, 3] ; [12, 14]
[0, 8] ; [33, 37]
[9, 12] ; [56, 60]
[0, 4] ; [11, 13]
[17, 23] ; [8, 12]
[52, 60] ; [61, 92]
[0, 2] ; [18, 22]
[32, 39] ; [43, 46]
[8, 13] ; [47, 56]
[4, 6] ; [79, 85]
[73, 76] ; [-1, 17]
[0, 5] ; [57, 60]
[0, 3] ; [19, 21]
[2, 8] ; [14, 23]
[9, 15] ; [39, 42]
[6, 10] ; [6, 9]
[0, 5] ; [50, 59]
[3, 9] ; [16, 21]
[151, 158] ; [37, 40]
[0, 7] ; [11, 15]
[9, 19] ; [98, 109]
[0, 5] ; [127, 129]
[25, 30] ; [83, 88]
[0, 6] ; [29, 37]
[3, 7] ; [32, 34]
[0, 6] ; [83, 89]
[0, 3] ; [10, 12]
[0, 4] ; [26, 33]
[8, 15] ; [39, 47]
[0, 4] ; [133, 137]
[8, 15] ; [95, 99]
[3, 10] ; [53, 61]
[0, 5] ; [70, 74]
[3, 10] ; [40, 43]
[12, 20] ; [7, 11]
[20, 30] ; [72, 76]
[11, 20] ; [138, 142]
[11, 14] ; [64, 67]
[9, 19] ; [71, 73]
[30, 38] ; [83, 87]
[33, 39] ; [73, 75]
[4, 10] ; [4, 8]
[3, 9] ; [147, 149]
[0, 4] ; [68, 78]
[42, 49] ; [0, 7]
[0, 5] ; [13, 19]
[48, 52] ; [12, 14]
[0, 5] ; [13, 22]
[91, 94] ; [-1, 17]
[0, 5] ; [136, 138]
[0, 4] ; [51, 55]
[0, 5] ; [155, 161]
[26, 31] ; [36, 42]
[3, 6] ; [49, 51]
[0, 4] ; [5, 25]
[0, 7] ; [78, 80]
[13, 17] ; [21, 23]
[2, 4] ; [24, 30]
[0, 7] ; [14, 17]
[9, 12] ; [54, 66]
[0, 2] ; [13, 19]
[118, 120] ; [47, 50]
[9, 13] ; [23, 26]
[0, 5] ; [18, 20]
[32, 38] ; [25, 27]
[14, 21] ; [22, 40]
[133, 136] ; [78, 84]
[0, 6] ; [10, 17]
[49, 53] ; [73, 77]
[9, 13] ; [87, 94]
[10, 17] ; [37, 39]
[0, 2] ; [20, 26]
[13, 17] ; [-1, 17]
[12, 15] ; [152, 154]
[62, 67] ; [51, 56]
[8, 18] ; [81, 86]
[0, 3] ; [46, 51]
[4, 11] ; [85, 90]
[6, 12] ; [99, 102]
[0, 6] ; [19, 26]
[0, 5] ; [29, 38]
[18, 21] ; [129, 132]
[3, 6] ; [24, 33]
[0, 3] ; [7, 10]
[0, 5] ; [73, 75]
[40, 45] ; [21, 31]
[6, 9] ; [51, 57]
[82, 91] ; [95, 99]
[0, 11] ; [72, 76]
[6, 12] ; [0, 5]
[0, 6] ; [19, 25]
[31, 37] ; [84, 91]
[15, 20] ; [85, 92]
[19, 25] ; [0, 7]
[0, 3] ; [15, 17]
[0, 3] ; [55, 57]
[13, 17] ; [88, 97]
[0, 6] ; [31, 35]
[41, 47] ; [72, 76]
[0, 10] ; [82, 84]
[2, 7] ; [25, 29]
[20, 25] ; [32, 36]
[9, 15] ; [80, 83]
[0, 3] ; [108, 112]
[4, 9] ; [72, 78]
[8, 11] ; [20, 23]
[0, 3] ; [22, 30]
[9, 13] ; [38, 43]
[0, 8] ; [153, 158]
[2, 7] ; [52, 59]
[2, 8] ; [105, 114]
[3, 10] ; [56, 58]
[0, 9] ; [32, 34]
[0, 2] ; [52, 58]
[0, 6] ; [34, 38]
[0, 5] ; [15, 21]
[24, 28] ; [32, 34]
[0, 5] ; [80, 86]
[0, 6] ; [10, 15]
[0, 4] ; [-1, 17]
[41, 48] ; [30, 36]
[5, 13] ; [46, 48]
[5, 8] ; [40, 56]
[0, 4] ; [-1, 17]
[3, 6] ; [87, 92]
[20, 26] ; [48, 53]
[7, 9] ; [46, 50]
[0, 7] ; [21, 23]
[23, 30] ; [65, 73]
[0, 2] ; [6, 9]
[29, 32] ; [25, 28]
[7, 13] ; [36, 40]
[46, 50] ; [55, 67]
[0, 10] ; [96, 99]
[0, 9] ; [23, 27]
[0, 4] ; [29, 31]
[9, 13] ; [32, 34]
[6, 12] ; [37, 41]
[12, 16] ; [97, 105]
[0, 6] ; [66, 71]
[8, 14] ; [39, 46]
[0, 8] ; [73, 81]
[12, 15] ; [87, 91]
[58, 62] ; [85, 89]
[1, 5] ; [39, 46]
[3, 10] ; [164, 177]
[17, 21] ; [40, 45]
[2, 5] ; [6, 17]
[0, 5] ; [20, 22]
[12, 15] ; [46, 50]
[90, 94] ; [103, 114]
[3, 6] ; [21, 28]
